type,yahoo_symbol,trading212_symbol,benchmark_index,currency,sector,sub_industry,region,size,source,enabled
ticker,GPI,GPI,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,GRBK,GRBK,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,GSHD,GSHD,^GSPC,,Financials,Insurance Brokers,US,Mid/Small,S&P1000,Y
ticker,GTES,GTES,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,GTY,GTY,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,GVA,GVA,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,HAFC,HAFC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,HASI,HASI,^GSPC,,Financials,Specialized Finance,US,Mid/Small,S&P1000,Y
ticker,HAYW,HAYW,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,HCC,HCC,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,HCI,HCI,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,HCSG,HCSG,^GSPC,,Industrials,Environmental & Facilities Services,US,Mid/Small,S&P1000,Y
ticker,HE,HE,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,HFWA,HFWA,^GSPC,,Health Care,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,HI,HI,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,HIW,HIW,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,HLIT,HLIT,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,HLX,HLX,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,HMN,HMN,^GSPC,,Financials,Multi-line Insurance,US,Mid/Small,S&P1000,Y
ticker,HNI,HNI,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,HOPE,HOPE,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,HP,HP,^GSPC,,Energy,Oil & Gas Drilling,US,Mid/Small,S&P1000,Y
ticker,HRMY,HRMY,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,HSTM,HSTM,^GSPC,,Health Care,Health Care Technology,US,Mid/Small,S&P1000,Y
ticker,HTH,HTH,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,HTLD,HTLD,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,HTO,HTO,^GSPC,,Utilities,Water Utilities,US,Mid/Small,S&P1000,Y
ticker,HTZ,HTZ,^GSPC,,Industrials,Passenger Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,HUBG,HUBG,^GSPC,,Industrials,Air Freight & Logistics,US,Mid/Small,S&P1000,Y
ticker,HWKN,HWKN,^GSPC,,Materials,Commodity Chemicals,US,Mid/Small,S&P1000,Y
ticker,HZO,HZO,^GSPC,,Consumer Discretionary,Specialty Stores,US,Mid/Small,S&P1000,Y
ticker,IAC,IAC,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,IART,IART,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,IBP,IBP,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,ICHR,ICHR,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,ICUI,ICUI,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,IDCC,IDCC,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,IIIN,IIIN,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,IIPR,IIPR,^GSPC,,Real Estate,Industrial REITs,US,Mid/Small,S&P1000,Y
ticker,INDB,INDB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,INDV,INDV,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,INN,INN,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,INSP,INSP,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,INSW,INSW,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,INVA,INVA,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,INVX,INVX,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,IOSP,IOSP,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,IPAR,IPAR,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,IRDM,IRDM,^GSPC,,Communication Services,Alternative Carriers,US,Mid/Small,S&P1000,Y
ticker,ITGR,ITGR,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,ITRI,ITRI,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,JBGS,JBGS,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,JBLU,JBLU,^GSPC,,Industrials,Passenger Airlines,US,Mid/Small,S&P1000,Y
ticker,JBSS,JBSS,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,JBTM,JBTM,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,JJSF,JJSF,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,JOE,JOE,^GSPC,,Real Estate,Real Estate Development,US,Mid/Small,S&P1000,Y
ticker,JXN,JXN,^GSPC,,Financials,Life & Health Insurance,US,Mid/Small,S&P1000,Y
ticker,KAI,KAI,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,KALU,KALU,^GSPC,,Materials,Aluminum,US,Mid/Small,S&P1000,Y
ticker,KFY,KFY,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,KGS,KGS,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,KLIC,KLIC,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,KMT,KMT,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,KMX,KMX,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,KN,KN,^GSPC,,Information Technology,Electronic Components,US,Mid/Small,S&P1000,Y
ticker,KNTK,KNTK,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,KOP,KOP,^GSPC,,Materials,Commodity Chemicals,US,Mid/Small,S&P1000,Y
ticker,KREF,KREF,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,KRYS,KRYS,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,KSS,KSS,^GSPC,,Consumer Discretionary,Broadline Retail,US,Mid/Small,S&P1000,Y
ticker,KTB,KTB,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,KW,KW,^GSPC,,Real Estate,Real Estate Services,US,Mid/Small,S&P1000,Y
ticker,KWR,KWR,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,LBRT,LBRT,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,LCII,LCII,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,LGIH,LGIH,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,LGND,LGND,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,LKFN,LKFN,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,LKQ,LKQ,^GSPC,,Consumer Discretionary,Distributors,US,Mid/Small,S&P1000,Y
ticker,LMAT,LMAT,^GSPC,,Health Care,Health Care Equipment,US,Mid/Small,S&P1000,Y
ticker,LNC,LNC,^GSPC,,Financials,Multi-line Insurance,US,Mid/Small,S&P1000,Y
ticker,LNN,LNN,^GSPC,,Materials,Agricultural & Farm Machinery,US,Mid/Small,S&P1000,Y
ticker,LPG,LPG,^GSPC,,Energy,Oil & Gas Storage & Transportation,US,Mid/Small,S&P1000,Y
ticker,LQDT,LQDT,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,LRN,LRN,^GSPC,,Consumer Discretionary,Education Services,US,Mid/Small,S&P1000,Y
ticker,LTC,LTC,^GSPC,,Real Estate,Health Care REITs,US,Mid/Small,S&P1000,Y
ticker,LUMN,LUMN,^GSPC,,Communication Services,Alternative Carriers,US,Mid/Small,S&P1000,Y
ticker,LXP,LXP,^GSPC,,Real Estate,Diversified REITs,US,Mid/Small,S&P1000,Y
ticker,LZB,LZB,^GSPC,,Consumer Discretionary,Home Furnishings,US,Mid/Small,S&P1000,Y
ticker,MAC,MAC,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,MAN,MAN,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,MARA,MARA,^GSPC,,Information Technology,Internet Services & Infrastructure,US,Mid/Small,S&P1000,Y
ticker,MATW,MATW,^GSPC,,Consumer Discretionary,Specialized Consumer Services,US,Mid/Small,S&P1000,Y
ticker,MATX,MATX,^GSPC,,Industrials,Marine Transportation,US,Mid/Small,S&P1000,Y
ticker,MBC,MBC,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,MC,MC,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,MCRI,MCRI,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,MCW,MCW,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,MCY,MCY,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,MD,MD,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,MDU,MDU,^GSPC,,Utilities,Multi-Utilities,US,Mid/Small,S&P1000,Y
ticker,MGEE,MGEE,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,MGY,MGY,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,MHK,MHK,^GSPC,,Consumer Discretionary,Home Furnishings,US,Mid/Small,S&P1000,Y
ticker,MHO,MHO,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,MIR,MIR,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,MKTX,MKTX,^GSPC,,Financials,Financial Exchanges & Data,US,Mid/Small,S&P1000,Y
ticker,MLKN,MLKN,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,MMI,MMI,^GSPC,,Real Estate,Real Estate Services,US,Mid/Small,S&P1000,Y
ticker,MMSI,MMSI,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,MNRO,MNRO,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,MODG,MODG,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,MOG-A,MOG-A,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,MPW,MPW,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,MRCY,MRCY,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,MRP,MRP,^GSPC,,Real Estate,Single-Family Residential REITs,US,Mid/Small,S&P1000,Y
ticker,MRTN,MRTN,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,MSEX,MSEX,^GSPC,,Utilities,Water Utilities,US,Mid/Small,S&P1000,Y
ticker,MSGS,MSGS,^GSPC,,Communication Services,Movies & Entertainment,US,Mid/Small,S&P1000,Y
ticker,MTH,MTH,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,MTRN,MTRN,^GSPC,,Materials,Diversified Metals & Mining,US,Mid/Small,S&P1000,Y
ticker,MTUS,MTUS,^GSPC,,Materials,Steel,US,Mid/Small,S&P1000,Y
ticker,MTX,MTX,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,MWA,MWA,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,MXL,MXL,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,MYGN,MYGN,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,MYRG,MYRG,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,NABL,NABL,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,NATL,NATL,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,NAVI,NAVI,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,NBHC,NBHC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,NBTB,NBTB,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,NE,NE,^GSPC,,Energy,Oil & Gas Drilling,US,Mid/Small,S&P1000,Y
ticker,NEO,NEO,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,NEOG,NEOG,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,NGVT,NGVT,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,NHC,NHC,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,NMIH,NMIH,^GSPC,,Financials,Commercial & Residential Mortgage Finance,US,Mid/Small,S&P1000,Y
ticker,NOG,NOG,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,NPK,NPK,^GSPC,,Industrials,Aerospace & Defense,US,Mid/Small,S&P1000,Y
ticker,NPO,NPO,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,NSIT,NSIT,^GSPC,,Industrials,Technology Distributors,US,Mid/Small,S&P1000,Y
ticker,NSP,NSP,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,NTCT,NTCT,^GSPC,,Information Technology,Communications Equipment,US,Mid/Small,S&P1000,Y
ticker,NVRI,NVRI,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,NWBI,NWBI,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,NWN,NWN,^GSPC,,Utilities,Gas Utilities,US,Mid/Small,S&P1000,Y
ticker,NX,NX,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,NXRT,NXRT,^GSPC,,Real Estate,Multi-Family Residential REITs,US,Mid/Small,S&P1000,Y
ticker,OFG,OFG,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,OGN,OGN,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,OI,OI,^GSPC,,Materials,"Metal, Glass & Plastic Containers",US,Mid/Small,S&P1000,Y
ticker,OII,OII,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,OMCL,OMCL,^GSPC,,Health Care,Health Care Technology,US,Mid/Small,S&P1000,Y
ticker,OPLN,OPLN,^GSPC,,Industrials,Diversified Support Services,US,Mid/Small,S&P1000,Y
ticker,OSIS,OSIS,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,OTTR,OTTR,^GSPC,,Utilities,Electric Utilities,US,Mid/Small,S&P1000,Y
ticker,OUT,OUT,^GSPC,,Real Estate,Other Specialized REITs,US,Mid/Small,S&P1000,Y
ticker,OXM,OXM,^GSPC,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,Mid/Small,S&P1000,Y
ticker,PAHC,PAHC,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,PARR,PARR,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,PATK,PATK,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,PAYO,PAYO,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,PBH,PBH,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,PBI,PBI,^GSPC,,Industrials,Office Services & Supplies,US,Mid/Small,S&P1000,Y
ticker,PCRX,PCRX,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,PDFS,PDFS,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,PEB,PEB,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,PECO,PECO,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,PENG,PENG,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,PENN,PENN,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,PFBC,PFBC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PFS,PFS,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PGNY,PGNY,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,PHIN,PHIN,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,PI,PI,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,PIPR,PIPR,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,PJT,PJT,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,PLAB,PLAB,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,PLAY,PLAY,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,PLMR,PLMR,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,PLUS,PLUS,^GSPC,,Information Technology,Technology Distributors,US,Mid/Small,S&P1000,Y
ticker,PLXS,PLXS,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,PMT,PMT,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,POWI,POWI,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,POWL,POWL,^GSPC,,Industrials,Electrical Components & Equipment,US,Mid/Small,S&P1000,Y
ticker,PRA,PRA,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,PRAA,PRAA,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,PRDO,PRDO,^GSPC,,Consumer Discretionary,Education Services,US,Mid/Small,S&P1000,Y
ticker,PRG,PRG,^GSPC,,Financials,Consumer Finance,US,Mid/Small,S&P1000,Y
ticker,PRGO,PRGO,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,PRGS,PRGS,^GSPC,,Information Technology,Systems Software,US,Mid/Small,S&P1000,Y
ticker,PRIM,PRIM,^GSPC,,Industrials,Construction & Engineering,US,Mid/Small,S&P1000,Y
ticker,PRK,PRK,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,PRKS,PRKS,^GSPC,,Consumer Discretionary,Leisure Facilities,US,Mid/Small,S&P1000,Y
ticker,PRLB,PRLB,^GSPC,,Industrials,Industrial Machinery & Supplies & Components,US,Mid/Small,S&P1000,Y
ticker,PRSU,PRSU,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,PRVA,PRVA,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,PSMT,PSMT,^GSPC,,Consumer Staples,Consumer Staples Merchandise Retail,US,Mid/Small,S&P1000,Y
ticker,PTCT,PTCT,^GSPC,,Health Care,Pharmaceuticals,US,Mid/Small,S&P1000,Y
ticker,PTEN,PTEN,^GSPC,,Energy,Oil & Gas Drilling,US,Mid/Small,S&P1000,Y
ticker,PTGX,PTGX,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,PZZA,PZZA,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,QDEL,QDEL,^GSPC,,Health Care,Health Care Supplies,US,Mid/Small,S&P1000,Y
ticker,QNST,QNST,^GSPC,,Communication Services,Interactive Media & Services,US,Mid/Small,S&P1000,Y
ticker,QTWO,QTWO,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,RAL,RAL,^GSPC,,Information Technology,Electronic Equipment & Instruments,US,Mid/Small,S&P1000,Y
ticker,RAMP,RAMP,^GSPC,,Information Technology,Application Software,US,Mid/Small,S&P1000,Y
ticker,RCUS,RCUS,^GSPC,,Health Care,Biotechnology,US,Mid/Small,S&P1000,Y
ticker,RDN,RDN,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,RDNT,RDNT,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,RES,RES,^GSPC,,Energy,Oil & Gas Equipment & Services,US,Mid/Small,S&P1000,Y
ticker,REX,REX,^GSPC,,Energy,Oil & Gas Refining & Marketing,US,Mid/Small,S&P1000,Y
ticker,REYN,REYN,^GSPC,,Consumer Staples,Household Products,US,Mid/Small,S&P1000,Y
ticker,REZI,REZI,^GSPC,,Industrials,Trading Companies & Distributors,US,Mid/Small,S&P1000,Y
ticker,RHI,RHI,^GSPC,,Industrials,Human Resource & Employment Services,US,Mid/Small,S&P1000,Y
ticker,RHP,RHP,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,RNST,RNST,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,ROCK,ROCK,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,ROG,ROG,^GSPC,,Information Technology,Electronic Components,US,Mid/Small,S&P1000,Y
ticker,RRR,RRR,^GSPC,,Consumer Discretionary,Casinos & Gaming,US,Mid/Small,S&P1000,Y
ticker,RUN,RUN,^GSPC,,Industrials,Building Products,US,Mid/Small,S&P1000,Y
ticker,RUSHA,RUSHA,^GSPC,,Industrials,Construction Machinery & Heavy Transportation Equipment,US,Mid/Small,S&P1000,Y
ticker,RWT,RWT,^GSPC,,Real Estate,Mortgage REITs,US,Mid/Small,S&P1000,Y
ticker,RXO,RXO,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,SABR,SABR,^GSPC,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",US,Mid/Small,S&P1000,Y
ticker,SAFE,SAFE,^GSPC,,Real Estate,Other Specialized REITs,US,Mid/Small,S&P1000,Y
ticker,SAFT,SAFT,^GSPC,,Financials,Property & Casualty Insurance,US,Mid/Small,S&P1000,Y
ticker,SAH,SAH,^GSPC,,Consumer Discretionary,Automotive Retail,US,Mid/Small,S&P1000,Y
ticker,SANM,SANM,^GSPC,,Information Technology,Electronic Manufacturing Services,US,Mid/Small,S&P1000,Y
ticker,SBCF,SBCF,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,SBH,SBH,^GSPC,,Consumer Discretionary,Specialty Stores,US,Mid/Small,S&P1000,Y
ticker,SBSI,SBSI,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,SCHL,SCHL,^GSPC,,Consumer Discretionary,Publishing,US,Mid/Small,S&P1000,Y
ticker,SCL,SCL,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
ticker,SCSC,SCSC,^GSPC,,Information Technology,Technology Distributors,US,Mid/Small,S&P1000,Y
ticker,SDGR,SDGR,^GSPC,,Health Care,Health Care Services,US,Mid/Small,S&P1000,Y
ticker,SEDG,SEDG,^GSPC,,Information Technology,Semiconductor Materials & Equipment,US,Mid/Small,S&P1000,Y
ticker,SEE,SEE,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,SEM,SEM,^GSPC,,Health Care,Health Care Facilities,US,Mid/Small,S&P1000,Y
ticker,SEZL,SEZL,^GSPC,,Financials,Transaction & Payment Processing Services,US,Mid/Small,S&P1000,Y
ticker,SFBS,SFBS,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,SFNC,SFNC,^GSPC,,Financials,Regional Banks,US,Mid/Small,S&P1000,Y
ticker,SHAK,SHAK,^GSPC,,Consumer Discretionary,Restaurants,US,Mid/Small,S&P1000,Y
ticker,SHEN,SHEN,^GSPC,,Communication Services,Wireless Telecommunication Services,US,Mid/Small,S&P1000,Y
ticker,SHO,SHO,^GSPC,,Real Estate,Hotel & Resort REITs,US,Mid/Small,S&P1000,Y
ticker,SHOO,SHOO,^GSPC,,Consumer Discretionary,Footwear,US,Mid/Small,S&P1000,Y
ticker,SIG,SIG,^GSPC,,Consumer Discretionary,Specialty Stores,US,Mid/Small,S&P1000,Y
ticker,SITM,SITM,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,SKT,SKT,^GSPC,,Real Estate,Retail REITs,US,Mid/Small,S&P1000,Y
ticker,SKY,SKY,^GSPC,,Consumer Discretionary,Homebuilding,US,Mid/Small,S&P1000,Y
ticker,SKYW,SKYW,^GSPC,,Industrials,Passenger Airlines,US,Mid/Small,S&P1000,Y
ticker,SLG,SLG,^GSPC,,Real Estate,Office REITs,US,Mid/Small,S&P1000,Y
ticker,SLVM,SLVM,^GSPC,,Materials,Paper Products,US,Mid/Small,S&P1000,Y
ticker,SM,SM,^GSPC,,Energy,Oil & Gas Exploration & Production,US,Mid/Small,S&P1000,Y
ticker,SMP,SMP,^GSPC,,Consumer Discretionary,Automotive Parts & Equipment,US,Mid/Small,S&P1000,Y
ticker,SMPL,SMPL,^GSPC,,Consumer Staples,Packaged Foods & Meats,US,Mid/Small,S&P1000,Y
ticker,SMTC,SMTC,^GSPC,,Information Technology,Semiconductors,US,Mid/Small,S&P1000,Y
ticker,SNCY,SNCY,^GSPC,,,,US,Mid/Small,S&P1000,Y
ticker,SNDR,SNDR,^GSPC,,Industrials,Cargo Ground Transportation,US,Mid/Small,S&P1000,Y
ticker,SNEX,SNEX,^GSPC,,Financials,Investment Banking & Brokerage,US,Mid/Small,S&P1000,Y
ticker,SOLS,SOLS,^GSPC,,Materials,Specialty Chemicals,US,Mid/Small,S&P1000,Y
